t,v
1521629803,1703
1521630018,1811
1521630228,1733
1521630436,1677
1521630654,1803
1521630863,1712
1521631073,1671
1521631281,1811
1521631491,1726
1521641914,1712
1521642125,1663
1521642333,1829
1521642544,1718
1521642760,1758
1521642976,1774
1521643184,1726
1521643395,1686
1521643603,1809
1521643821,1734
1521644034,1729
1521644244,1696
1521644452,1808
1521644670,1755
1521644878,1811
1521645092,1729
1521655505,1744
1521655722,1735
1521655933,1811
1521656143,1729
1521656352,1717
1521656562,1807
1521656778,1712
1521656992,1738
1521657200,1667
1521657411,1792
1521657627,1713
1521657837,1675
1521658047,1724
1521658258,1684
1521658466,1810
1521668912,1671
1521669121,1813
1521669332,1723
1521669540,1771
1521669758,1811
1521669971,1813
1521670181,1728
1521670389,1729
1521670599,1810
1521670816,1686
1521671028,1811
1521671237,1691
1521671447,1702
1521671663,1731
1521671873,1671
1521672083,1811
1521682487,1730
1521682703,1714
1521682913,1813
1521683122,1686
1521683332,1713
1521683541,1734
1521683759,1703
1521683974,1707
1521684184,1806
1521684392,1709
1521684602,1654
1521684818,1759
1521685031,1673
1521685239,1814
1521685449,1725
1521695907,1698
1521696117,1804
1521696325,1712
1521696535,1674
1521696751,1814
1521696964,1655
1521697172,1812
1521697382,1722
1521697591,1791
1521697809,1813
1521698023,1728
1521698233,1688
1521698442,1808
1521698660,1729
1521698868,1767
1521699079,1810
1521709465,1715
1521709683,1665
1521709892,1681
1521710105,1746
1521710313,1729
1521710524,1692
1521710738,1726
1521710953,1675
1521711162,1813
1521711372,1728
1521711580,1749
1521711798,1812
1521712009,1776
1521712219,1813
1521712428,1683
1521722818,1808
1521723029,1712
1521723239,1805
1521723447,1710
1521723665,1667
1521723873,1763
1521724089,1811
1521724297,1690
1521724507,1691
1521724723,1733
1521724940,1733
1521725148,1655
1521725358,1794
1521725566,1709
1521725785,1680
1521725995,1712
1521736376,1663
1521736585,1776
1521736803,1719
1521737017,1674
1521737227,1777
1521737436,1727
1521737653,1695
1521737861,1808
1521738072,1740
1521738280,1655
1521738490,1783
1521738706,1719
1521738916,1675
1521739125,1814
1521739335,1728
1521749726,1730
1521749942,1730
1521750150,1703
1521750360,1808
1521750569,1705
1521750787,1659
1521751001,1806
1521751212,1734
1521751420,1655
1521751638,1789
1521751846,1716
1521752062,1728
1521752270,1750
1521752481,1812
1521752697,1682
1521752907,1766
1521763354,1758
1521763564,1808
1521763780,1698
1521763995,1729
1521764203,1713
1521764413,1806
1521764630,1702
1521764840,1655
1521765054,1802
1521765264,1762
1521765472,1673
1521765690,1776
1521765899,1712
1521766110,1674
1521766318,1810
1521766528,1727
1521776968,1692
1521777178,1680
1521777386,1741
1521777596,1699
1521777813,1799
1521778028,1723
1521778236,1733
1521778446,1705
1521778663,1808
1521778873,1714
1521779083,1776
1521779293,1811
1521779501,1685
1521779719,1757
1521779933,1806
1521790352,1812
1521790561,1699
1521790779,1680
1521790993,1801
1521791203,1746
1521791411,1655
1521791630,1794
1521791838,1712
1521792054,1723
1521792262,1749
1521792472,1809
1521792688,1698
1521792898,1701
1521793107,1733
1521793317,1712
1521793525,1784
1521803946,1814
1521804154,1680
1521804364,1744
1521804572,1731
1521804790,1697
1521805004,1679
1521805214,1750
1521805422,1731
1521805639,1706
1521805848,1794
1521806063,1691
1521806271,1738
1521806481,1712
1521806697,1794
1521806907,1740
1521817346,1741
1521817557,1711
1521817773,1788
1521817989,1791
1521818197,1718
1521818407,1680
1521818624,1812
1521818834,1728
1521819044,1809
1521819254,1735
1521819462,1655
1521819680,1793
1521819889,1779
1521820103,1812
1521820311,1681
1521820521,1740
1521830921,1811
1521831132,1731
1521831340,1697
1521831550,1808
1521831766,1712
1521831979,1802
1521832187,1712
1521832397,1668
1521832606,1776
1521832824,1719
1521833036,1719
1521833246,1680
1521833455,1812
1521833673,1733
1521833881,1790
1521844345,1712
1521844553,1801
1521844771,1759
1521844984,1731
1521845195,1699
1521845403,1805
1521845621,1734
1521845829,1655
1521846044,1705
1521846252,1799
1521846462,1758
1521846679,1663
1521846889,1676
1521847103,1811
1521847313,1728
1521847521,1735
1521857973,1802
1521858181,1712
1521858392,1671
1521858600,1753
1521858818,1718
1521859029,1814
1521859239,1726
1521859447,1743
1521859665,1813
1521859873,1749
1521860089,1715
1521860297,1775
1521860507,1813
1521860723,1690
1521860940,1686
1521861148,1808
1521871581,1773
1521871797,1728
1521872011,1811
1521872220,1686
1521872430,1725
1521872646,1728
1521872857,1691
1521873065,1810
1521873275,1734
1521873484,1691
1521873702,1809
1521873910,1685
1521874121,1726
1521874329,1733
1521874539,1701
1521884967,1811
1521885177,1725
1521885386,1738
1521885596,1812
1521885812,1683
1521886028,1707
1521886236,1792
1521886446,1813
1521886662,1674
1521886873,1811
1521887082,1691
1521887293,1697
1521887501,1733
1521887719,1698
1521887933,1671
1521888143,1779
1521898559,1791
1521898777,1793
1521898990,1731
1521899200,1697
1521899409,1808
1521899627,1734
1521899835,1680
1521900048,1733
1521900256,1655
1521900466,1794
1521900683,1711
1521900893,1811
1521901105,1680
1521901315,1751
1521901523,1730
1521911966,1731
1521912174,1680
1521912384,1803
1521912592,1697
1521912811,1663
1521913023,1677
1521913233,1800
1521913441,1711
1521913660,1655
1521913868,1731
1521914079,1701
1521914287,1806
1521914498,1738
1521914714,1677
1521914925,1808
1521915133,1697
1521925540,1810
1521925756,1701
1521925973,1697
1521926181,1798
1521926391,1744
1521926599,1655
1521926818,1793
1521927028,1665
1521927239,1795
1521927447,1714
1521927665,1659
1521927874,1744
1521928089,1809
1521928297,1697
1521928507,1673
1521938960,1696
1521939170,1665
1521939378,1759
1521939588,1731
1521939803,1685
1521940020,1718
1521940228,1734
1521940438,1708
1521940654,1776
1521940864,1811
1521941072,1681
1521941282,1737
1521941491,1730
1521941709,1698
1521941917,1810
1521942128,1732
1521952518,1732
1521952737,1702
1521952951,1713
1521953161,1808
1521953370,1703
1521953580,1663
1521953796,1744
1521954011,1810
1521954219,1694
1521954430,1671
1521954645,1744
1521954856,1714
1521955064,1796
1521955274,1813
1521955483,1675
1521965871,1781
1521966080,1723
1521966290,1685
1521966499,1811
1521966717,1731
1521966927,1807
1521967137,1744
1521967345,1671
1521967555,1799
1521967772,1714
1521967987,1734
1521968195,1669
1521968405,1796
1521968621,1713
1521968832,1675
1521969044,1670
1521979429,1714
1521979645,1779
1521979856,1813
1521980064,1671
1521980275,1776
1521980483,1723
1521980701,1679
1521980909,1813
1521981120,1725
1521981328,1761
1521981539,1811
1521981755,1687
1521981970,1712
1521982178,1776
1521982388,1813
1521992779,1808
1521992995,1807
1521993203,1711
1521993413,1677
1521993630,1743
1521993840,1714
1521994054,1675
1521994264,1776
1521994472,1726
1521994691,1687
1521994899,1813
1521995110,1728
1521995318,1744
1521995528,1812
1521995745,1685
1521995959,1725
1522006407,1680
1522006625,1743
1522006834,1731
1522007047,1767
1522007255,1728
1522007465,1690
1522007681,1811
1522007892,1682
1522008103,1739
1522008314,1711
1522008522,1790
1522008738,1775
1522008951,1808
1522009161,1734
1522009370,1651
1522009580,1801
1522020018,1750
1522020228,1810
1522020436,1692
1522020654,1715
1522020863,1733
1522021073,1699
1522021281,1802
1522021491,1745
1522021708,1661
1522021918,1807
1522022127,1705
1522022337,1659
1522022545,1791
1522022763,1721
1522022976,1712
1522033405,1686
1522033622,1734
1522033832,1712
1522034044,1706
1522034255,1655
1522034463,1754
1522034681,1710
1522034890,1713
1522035103,1675
1522035312,1812
1522035522,1729
1522035738,1715
1522035953,1651
1522036162,1755
1522036372,1713
1522036580,1775
1522046999,1787
1522047207,1721
1522047418,1680
1522047634,1813
1522047844,1726
1522048055,1811
1522048265,1730
1522048473,1680
1522048691,1802
1522048899,1703
1522049110,1655
1522049318,1758
1522049528,1714
1522049745,1792
1522049959,1655
1522060400,1790
1522060618,1741
1522060826,1673
1522061039,1762
1522061247,1679
1522061457,1771
1522061673,1727
1522061883,1661
1522062093,1742
1522062303,1713
1522062511,1784
1522062730,1760
1522062943,1733
1522063153,1701
1522063361,1798
1522063571,1741
1522073976,1802
1522074186,1776
1522074395,1675
1522074605,1738
1522074820,1733
1522075035,1813
1522075244,1682
1522075454,1734
1522075670,1733
1522075880,1799
1522076092,1712
1522076302,1671
1522076510,1815
1522076729,1723
1522076943,1671
1522087398,1758
1522087613,1683
1522087824,1731
1522088036,1744
1522088246,1810
1522088455,1689
1522088672,1654
1522088880,1728
1522089092,1691
1522089300,1808
1522089510,1739
1522089726,1679
1522089942,1671
1522090150,1809
1522090361,1724
1522090569,1711
1522101026,1678
1522101235,1744
1522101445,1715
1522101661,1797
1522101871,1732
1522102081,1701
1522102291,1808
1522102499,1706
1522102717,1657
1522102927,1722
1522103137,1683
1522103345,1811
1522103555,1727
1522103772,1735
1522103987,1680
1522104195,1813
1522114642,1677
1522114850,1814
1522115064,1759
1522115272,1729
1522115483,1687
1522115699,1814
1522115910,1721
1522116118,1759
1522116328,1809
1522116537,1689
1522116755,1694
1522116968,1776
1522117178,1812
1522117386,1683
1522117596,1775
1522128021,1798
1522128231,1786
1522128439,1677
1522128657,1764
1522128865,1722
1522129076,1681
1522129284,1811
1522129494,1728
1522129711,1750
1522129921,1811
1522130130,1686
1522130340,1703
1522130548,1734
1522130766,1712
1522130976,1744
1522131187,1712
1522141620,1717
1522141830,1808
1522142044,1734
1522142255,1708
1522142463,1802
1522142681,1737
1522142889,1811
1522143103,1726
1522143311,1746
1522143522,1811
1522143738,1689
1522143953,1712
1522144162,1787
1522144372,1812
1522144580,1679
1522155019,1814
1522155227,1691
1522155437,1709
1522155653,1733
1522155863,1703
1522156072,1801
1522156282,1744
1522156490,1653
1522156708,1781
1522156916,1708
1522157127,1669
1522157336,1813
1522157546,1717
1522157762,1748
1522157978,1763
1522158186,1728
1522168593,1792
1522168810,1719
1522169025,1744
1522169233,1670
1522169443,1776
1522169660,1715
1522169870,1664
1522170079,1741
1522170289,1714
1522170497,1777
1522170716,1813
1522170925,1677
1522171135,1799
1522171343,1711
1522171554,1655
1522182013,1733
1522182223,1698
1522182431,1806
1522182649,1742
1522182858,1671
1522183068,1789
1522183276,1714
1522183486,1680
1522183702,1809
1522183913,1723
1522184121,1765
1522184332,1810
1522184540,1690
1522184758,1687
1522184971,1737
1522185181,1809
1522195571,1798
1522195789,1754
1522196004,1709
1522196214,1671
1522196422,1813
1522196640,1721
1522196848,1746
1522197063,1677
1522197271,1812
1522197482,1726
1522197698,1771
1522197908,1813
1522198117,1680
1522198327,1744
1522198535,1731
1522208925,1658
1522209133,1811
1522209343,1722
1522209551,1776
1522209770,1813
1522209984,1718
1522210195,1680
1522210403,1810
1522210621,1726
1522210829,1724
1522211044,1693
1522211252,1808
1522211462,1734
1522211678,1700
1522211889,1665
1522212103,1744
1522222483,1731
1522222699,1725
1522222909,1813
1522223118,1694
1522223328,1693
1522223536,1734
1522223754,1712
1522223968,1687
1522224178,1717
1522224386,1731
1522224596,1686
1522224813,1811
1522225028,1779
1522225236,1727
1522225446,1683
1522225663,1813
1522236090,1759
1522236298,1675
1522236509,1771
1522236725,1727
1522236939,1811
1522237148,1679
1522237358,1745
1522237566,1733
1522237784,1702
1522237995,1732
1522238205,1696
1522238413,1808
1522238632,1730
1522238840,1686
1522239054,1701
1522249460,1712
1522249679,1671
1522249887,1791
1522250103,1815
1522250311,1682
1522250521,1725
1522250738,1728
1522250953,1735
1522251162,1669
1522251372,1781
1522251580,1719
1522251798,1680
1522252009,1708
1522252220,1665
1522252428,1812
1522252646,1718
1522263068,1734
1522263278,1700
1522263486,1805
1522263704,1742
1522263913,1664
1522264123,1793
1522264331,1719
1522264541,1680
1522264757,1809
1522264973,1792
1522265181,1719
1522265391,1677
1522265599,1787
1522265818,1723
1522266028,1811
1522276459,1686
1522276675,1813
1522276885,1711
1522277095,1790
1522277305,1811
1522277513,1678
1522277732,1776
1522277943,1718
1522278153,1808
1522278361,1707
1522278571,1654
1522278788,1762
1522279003,1809
1522279211,1703
1522279421,1678
1522279637,1815
1522290050,1718
1522290258,1769
1522290468,1812
1522290685,1680
1522290895,1802
1522291104,1712
1522291314,1675
1522291522,1814
1522291740,1730
1522291954,1703
1522292164,1653
1522292372,1759
1522292582,1721
1522292798,1772
1522293011,1717
1522303453,1693
1522303671,1805
1522303879,1811
1522304094,1728
1522304303,1741
1522304513,1808
1522304729,1690
1522304945,1695
1522305153,1808
1522305364,1735
1522305572,1655
1522305790,1791
1522306003,1810
1522306214,1732
1522306422,1680
1522306639,1787
1522317027,1692
1522317237,1694
1522317446,1735
1522317664,1694
1522317872,1686
1522318089,1805
1522318297,1712
1522318507,1666
1522318723,1815
1522318940,1759
1522319148,1671
1522319358,1775
1522319566,1716
1522319785,1679
1522319995,1720
1522330451,1806
1522330667,1697
1522330878,1734
1522331090,1655
1522331300,1795
1522331508,1716
1522331726,1677
1522331941,1785
1522332151,1814
1522332359,1681
1522332569,1774
1522332786,1726
1522333003,1718
1522333211,1775
1522333421,1810
1522333637,1693
1522344080,1696
1522344288,1808
1522344498,1735
1522344715,1679
1522344925,1810
1522345134,1694
1522345344,1687
1522345552,1766
1522345770,1719
1522345984,1671
1522346194,1774
1522346403,1727
1522346621,1678
1522346829,1813
1522347044,1776
1522347252,1727
1522357695,1721
1522357903,1778
1522358113,1811
1522358322,1686
1522358532,1723
1522358748,1730
1522358962,1802
1522359170,1712
1522359380,1677
1522359588,1789
1522359807,1721
1522360020,1701
1522360230,1662
1522360438,1739
1522360657,1714
1522371074,1663
1522371284,1802
1522371492,1713
1522371711,1663
1522371919,1735
1522372129,1713
1522372337,1777
1522372548,1813
1522372764,1690
1522372978,1723
1522373186,1759
1522373397,1811
1522373605,1697
1522373823,1663
1522374036,1778
1522374247,1812
1522384673,1696
1522384883,1775
1522385092,1729
1522385302,1691
1522385511,1811
1522385729,1730
1522385943,1694
1522386153,1695
1522386362,1738
1522386572,1711
1522386788,1795
1522387003,1687
1522387211,1734
1522387421,1712
1522387637,1791
1522398072,1760
1522398280,1728
1522398490,1687
1522398706,1810
1522398917,1728
1522399125,1712
1522399335,1808
1522399544,1705
1522399762,1661
1522399976,1802
1522400187,1759
1522400395,1677
1522400605,1739
1522400820,1734
1522401035,1814
1522401244,1682
1522411654,1677
1522411863,1813
1522412073,1728
1522412281,1723
1522412491,1808
1522412708,1687
1522412918,1748
1522413127,1733
1522413337,1694
1522413545,1808
1522413763,1737
1522413976,1728
1522414187,1686
1522414395,1809
1522414605,1734
1522425066,1815
1522425276,1726
1522425484,1750
1522425703,1813
1522425911,1669
1522426122,1789
1522426330,1721
1522426541,1680
1522426757,1811
1522426973,1811
1522427181,1684
1522427392,1718
1522427600,1728
1522427818,1687
1522428029,1730
1522428239,1698
1522438632,1743
1522438843,1808
1522439055,1808
1522439265,1730
1522439473,1655
1522439691,1792
1522439899,1708
1522440110,1653
1522440318,1831
1522440529,1717
1522440745,1791
1522440962,1799
1522441170,1711
1522441380,1673
1522441588,1812
1522451977,1723
1522452186,1755
1522452396,1810
1522452604,1694
1522452822,1691
1522453036,1806
1522453246,1735
1522453455,1664
1522453673,1776
1522453881,1694
1522454092,1690
1522454301,1733
1522454511,1707
1522454727,1807
1522454942,1717
1522455150,1731
1522465536,1811
1522465752,1699
1522465964,1810
1522466173,1697
1522466383,1666
1522466591,1731
1522466810,1699
1522467023,1674
1522467233,1767
1522467442,1729
1522467660,1682
1522467868,1811
1522468079,1723
1522468287,1759
1522468497,1811
1522478885,1747
1522479097,1808
1522479305,1696
1522479515,1667
1522479732,1732
1522479945,1777
1522480153,1723
1522480363,1685
1522480572,1811
1522480790,1733
1522481004,1711
1522481214,1670
1522481422,1813
1522481639,1732
1522481848,1715
1522482063,1683
1522492443,1730
1522492662,1681
1522492870,1810
1522493081,1719
1522493289,1770
1522493499,1812
1522493716,1679
1522493927,1806
1522494135,1709
1522494346,1659
1522494554,1741
1522494772,1713
1522494987,1655
1522495197,1799
1522495406,1714
1522505805,1810
1522506020,1729
1522506230,1690
1522506438,1808
1522506656,1743
1522506864,1653
1522507075,1789
1522507283,1718
1522507493,1680
1522507710,1811
1522507920,1718
1522508128,1761
1522508338,1811
1522508546,1694
1522508764,1680
1522508976,1667
1522519425,1706
1522519641,1804
1522519851,1749
1522520064,1734
1522520274,1709
1522520483,1790
1522520700,1813
1522520909,1680
1522521119,1749
1522521327,1730
1522521537,1693
1522521753,1806
1522521970,1808
1522522178,1702
1522522388,1654
1522522596,1808
1522533033,1730
1522533241,1719
1522533451,1808
1522533667,1700
1522533877,1742
1522534089,1671
1522534299,1781
1522534508,1726
1522534726,1681
1522534940,1771
1522535151,1813
1522535359,1691
1522535569,1734
1522535785,1732
1522535998,1722
1522546419,1677
1522546637,1731
1522546845,1732
1522547059,1806
1522547267,1710
1522547477,1670
1522547693,1813
1522547903,1722
1522548112,1750
1522548322,1811
1522548530,1697
1522548748,1675
1522548960,1678
